Bin , nEvents , Efficiencies
152.41,1602,0.03204
165.05,1563,0.03126
178.75,1478,0.02956
193.57,1452,0.02904
209.63,1385,0.0277
227.02,1239,0.02478
245.86,1194,0.02388
266.25,1148,0.02296
288.34,1091,0.02182
312.26,945,0.0189
338.16,909,0.01818
366.21,831,0.01662
396.59,762,0.01524
429.49,719,0.01438
465.12,609,0.01218
503.71,549,0.01098
545.49,491,0.00982
590.74,431,0.00862
639.75,419,0.00838
692.82,358,0.00716
750.29,296,0.00592
812.54,291,0.00582
879.94,263,0.00526
952.94,203,0.00406
1032,165,0.0033
1117.6,143,0.00286
1210.3,115,0.0023
1310.7,96,0.00192
1419.4,72,0.00144
1537.2,61,0.00122
1664.7,47,0.00094
1802.8,27,0.00054
1952.4,30,0.0006
2114.3,8,0.00016
2289.7,16,0.00032
2479.7,7,0.00014
