Bin , nEvents , Efficiencies
150,202,0.00404
160,198,0.00396
170,187,0.00374
180,221,0.00442
190,243,0.00486
200,471,0.00942
220,504,0.01008
240,515,0.0103
260,521,0.01042
280,525,0.0105
300,530,0.0106
320,500,0.01
340,498,0.00996
360,507,0.01014
380,501,0.01002
400,512,0.01024
420,469,0.00938
440,485,0.0097
460,498,0.00996
480,503,0.01006
500,440,0.0088
520,488,0.00976
540,438,0.00876
560,441,0.00882
580,431,0.00862
600,630,0.0126
630,586,0.01172
660,551,0.01102
690,537,0.01074
720,510,0.0102
750,440,0.0088
780,460,0.0092
810,427,0.00854
840,389,0.00778
870,403,0.00806
900,612,0.01224
950,569,0.01138
1000,462,0.00924
1050,451,0.00902
1100,390,0.0078
1150,336,0.00672
1200,318,0.00636
1250,334,0.00668
1310,247,0.00494
1370,226,0.00452
1430,198,0.00396
1490,167,0.00334
1550,183,0.00366
1610,183,0.00366
1680,117,0.00234
1750,132,0.00264
1820,85,0.0017
1890,118,0.00236
1970,86,0.00172
2050,81,0.00162
