Bin , nEvents , Efficiencies
50,16,0.00032
70,44,0.00088
80,82,0.00164
90,75,0.0015
100,158,0.00316
120,87,0.00174
140,80,0.0016
160,46,0.00092
180,44,0.00088
200,38,0.00076
220,29,0.00058
240,25,0.0005
260,16,0.00032
280,14,0.00028
300,13,0.00026
320,8,0.00016
340,9,0.00018
360,13,0.00026
400,17,0.00034
500,8,0.00016
600,5,0.0001
700,0,0
800,2,4e-05
