Bin , nEvents , Efficiencies
50,5,0.0002
70,7,0.00028
80,3,0.00012
90,3,0.00012
100,6,0.00024
120,6,0.00024
140,3,0.00012
160,2,8e-05
180,11,0.00044
200,9,0.00036
220,4,0.00016
240,8,0.00032
260,4,0.00016
280,5,0.0002
300,2,8e-05
320,3,0.00012
340,2,8e-05
360,1,4e-05
400,19,0.00076
500,18,0.00072
600,19,0.00076
700,29,0.00116
800,85,0.0034
