Bin , nEvents , Efficiencies
150,8,0.00032
200,33,0.00132
250,21,0.00084
300,14,0.00056
350,9,0.00036
400,8,0.00032
450,1,4e-05
500,3,0.00012
550,3,0.00012
650,6,0.00024
