Bin , nEvents , Efficiencies
152.41,1966,0.03932
165.05,1797,0.03594
178.75,1730,0.0346
193.57,1631,0.03262
209.63,1481,0.02962
227.02,1309,0.02618
245.86,1211,0.02422
266.25,1082,0.02164
288.34,953,0.01906
312.26,844,0.01688
338.16,742,0.01484
366.21,626,0.01252
396.59,571,0.01142
429.49,461,0.00922
465.12,394,0.00788
503.71,352,0.00704
545.49,285,0.0057
590.74,240,0.0048
639.75,206,0.00412
692.82,166,0.00332
750.29,132,0.00264
812.54,102,0.00204
879.94,80,0.0016
952.94,63,0.00126
1032,47,0.00094
1117.6,42,0.00084
1210.3,27,0.00054
1310.7,13,0.00026
1419.4,13,0.00026
1537.2,14,0.00028
1664.7,8,0.00016
1802.8,5,0.0001
1952.4,2,4e-05
2114.3,2,4e-05
2289.7,1,2e-05
2479.7,1,2e-05
