Bin , nEvents , Efficiencies
150,3,6e-05
160,4,8e-05
170,7,0.00014
180,7,0.00014
190,8,0.00016
200,16,0.00032
220,36,0.00072
240,46,0.00092
260,52,0.00104
280,56,0.00112
300,59,0.00118
320,71,0.00142
340,81,0.00162
360,91,0.00182
380,90,0.0018
400,106,0.00212
420,99,0.00198
440,99,0.00198
460,109,0.00218
480,118,0.00236
500,137,0.00274
520,137,0.00274
540,153,0.00306
560,158,0.00316
580,147,0.00294
600,237,0.00474
630,260,0.0052
660,293,0.00586
690,287,0.00574
720,291,0.00582
750,313,0.00626
780,317,0.00634
810,350,0.007
840,329,0.00658
870,339,0.00678
900,585,0.0117
950,592,0.01184
1000,591,0.01182
1050,643,0.01286
1100,613,0.01226
1150,628,0.01256
1200,613,0.01226
1250,707,0.01414
1310,724,0.01448
1370,631,0.01262
1430,612,0.01224
1490,583,0.01166
1550,601,0.01202
1610,636,0.01272
1680,582,0.01164
1750,579,0.01158
1820,531,0.01062
1890,568,0.01136
1970,497,0.00994
2050,469,0.00938
