Bin , nEvents , Efficiencies
150,2,4e-05
160,2,4e-05
170,0,0.0
180,1,2e-05
190,2,4e-05
200,0,0.0
220,0,0.0
240,0,0.0
260,0,0.0
280,1,2e-05
300,3,6e-05
320,0,0.0
340,0,0.0
360,0,0.0
380,0,0.0
400,0,0.0
420,2,4e-05
440,0,0.0
460,0,0.0
480,0,0.0
500,1,2e-05
520,0,0.0
540,4,8e-05
560,0,0.0
580,4,8e-05
600,2,4e-05
630,4,8e-05
660,4,8e-05
690,0,0.0
720,5,0.0001
750,5,0.0001
780,3,6e-05
810,2,4e-05
840,0,0.0
870,5,0.0001
900,14,0.00028
950,24,0.00048
1000,14,0.00028
1050,18,0.00036
1100,25,0.0005
1150,27,0.00054
1200,37,0.00074
1250,32,0.00064
1310,34,0.00068
1370,58,0.00116
1430,44,0.00088
1490,38,0.00076
1550,61,0.00122
1610,50,0.001
1680,73,0.00146
1750,95,0.0019
1820,83,0.00166
1890,112,0.00224
1970,101,0.00202
2050,116,0.00232
