Bin , nEvents , Efficiencies
150,10,0.0002
160,14,0.00028
170,16,0.00032
180,24,0.00048
190,31,0.00062
200,45,0.0009
220,72,0.00144
240,89,0.00178
260,111,0.00222
280,110,0.0022
300,110,0.0022
320,126,0.00252
340,157,0.00314
360,157,0.00314
380,170,0.0034
400,162,0.00324
420,196,0.00392
440,191,0.00382
460,175,0.0035
480,205,0.0041
500,201,0.00402
520,219,0.00438
540,237,0.00474
560,250,0.005
580,225,0.0045
600,360,0.0072
630,364,0.00728
660,385,0.0077
690,375,0.0075
720,391,0.00782
750,405,0.0081
780,416,0.00832
810,419,0.00838
840,473,0.00946
870,437,0.00874
900,717,0.01434
950,728,0.01456
1000,743,0.01486
1050,744,0.01488
1100,710,0.0142
1150,692,0.01384
1200,683,0.01366
1250,787,0.01574
1310,779,0.01558
1370,697,0.01394
1430,659,0.01318
1490,636,0.01272
1550,578,0.01156
1610,674,0.01348
1680,643,0.01286
1750,617,0.01234
1820,481,0.00962
1890,487,0.00974
1970,454,0.00908
2050,366,0.00732
