Bin , nEvents , Efficiencies
152.41,2,8e-05
165.05,1,4e-05
178.75,3,0.00012
193.57,4,0.00016
209.63,4,0.00016
227.02,3,0.00012
245.86,11,0.00044
266.25,11,0.00044
288.34,15,0.0006
312.26,20,0.0008
338.16,29,0.00116
366.21,28,0.00112
396.59,41,0.00164
429.49,54,0.00216
465.12,60,0.0024
503.71,80,0.0032
545.49,96,0.00384
590.74,126,0.00504
639.75,133,0.00532
692.82,165,0.0066
750.29,191,0.00764
812.54,216,0.00864
879.94,236,0.00944
952.94,335,0.0134
1032,340,0.0136
1117.6,364,0.01456
1210.3,387,0.01548
1310.7,452,0.01808
1419.4,462,0.01848
1537.2,513,0.02052
1664.7,548,0.02192
1802.8,543,0.02172
1952.4,552,0.02208
2114.3,527,0.02108
2289.7,522,0.02088
2479.7,465,0.0186
