Bin , nEvents , Efficiencies
150,616,0.02464
160,529,0.02116
170,510,0.0204
180,441,0.01764
190,380,0.0152
200,697,0.02788
220,553,0.02212
240,477,0.01908
260,348,0.01392
280,323,0.01292
300,266,0.01064
320,235,0.0094
340,192,0.00768
360,165,0.0066
380,145,0.0058
400,108,0.00432
420,97,0.00388
440,96,0.00384
460,76,0.00304
480,79,0.00316
500,74,0.00296
520,52,0.00208
540,51,0.00204
560,44,0.00176
580,48,0.00192
600,58,0.00232
630,42,0.00168
660,43,0.00172
690,27,0.00108
720,32,0.00128
750,21,0.00084
780,29,0.00116
810,21,0.00084
840,11,0.00044
870,6,0.00024
900,18,0.00072
950,13,0.00052
1000,14,0.00056
1050,16,0.00064
1100,9,0.00036
1150,7,0.00028
1200,6,0.00024
1250,6,0.00024
1310,3,0.00012
1370,1,4e-05
1430,1,4e-05
1490,2,8e-05
1550,8,0.00032
1610,0,0
1680,0,0
1750,4,0.00016
1820,0,0
1890,0,0
1970,2,8e-05
2050,0,0
