Bin , nEvents , Efficiencies
150,577,0.02308
160,537,0.02148
170,487,0.01948
180,421,0.01684
190,386,0.01544
200,656,0.02624
220,564,0.02256
240,468,0.01872
260,388,0.01552
280,338,0.01352
300,273,0.01092
320,219,0.00876
340,188,0.00752
360,180,0.0072
380,138,0.00552
400,130,0.0052
420,127,0.00508
440,107,0.00428
460,96,0.00384
480,67,0.00268
500,59,0.00236
520,62,0.00248
540,51,0.00204
560,52,0.00208
580,34,0.00136
600,51,0.00204
630,44,0.00176
660,24,0.00096
690,41,0.00164
720,21,0.00084
750,22,0.00088
780,25,0.001
810,21,0.00084
840,14,0.00056
870,19,0.00076
900,24,0.00096
950,17,0.00068
1000,15,0.0006
1050,14,0.00056
1100,10,0.0004
1150,10,0.0004
1200,2,8e-05
1250,6,0.00024
1310,4,0.00016
1370,5,0.0002
1430,1,4e-05
1490,1,4e-05
1550,3,0.00012
1610,1,4e-05
1680,0,0
1750,0,0
1820,1,4e-05
1890,5,0.0002
1970,3,0.00012
2050,1,4e-05
