Bin , nEvents , Efficiencies
50,2,8e-05
70,0,0
80,3,0.00012
90,1,4e-05
100,4,0.00016
120,2,8e-05
140,2,8e-05
160,3,0.00012
180,1,4e-05
200,2,8e-05
220,4,0.00016
240,1,4e-05
260,1,4e-05
280,2,8e-05
300,0,0
320,1,4e-05
340,2,8e-05
360,2,8e-05
400,10,0.0004
500,3,0.00012
600,4,0.00016
700,9,0.00036
800,40,0.0016
