Bin , nEvents , Efficiencies
150,0,0
200,0,0
250,0,0
300,1,4e-05
350,0,0
400,0,0
450,0,0
500,0,0
600,3,0.00012
700,4,0.00016
800,0,0
900,8,0.00032
1000,9,0.00036
1150,19,0.00076
