Bin , nEvents , Efficiencies
150,43,0.00086
200,125,0.0025
250,163,0.00326
300,149,0.00298
350,144,0.00288
400,136,0.00272
450,145,0.0029
500,238,0.00476
600,193,0.00386
700,158,0.00316
800,124,0.00248
900,94,0.00188
1000,100,0.002
1150,135,0.0027
