Bin , nEvents , Efficiencies
150,168,0.00336
160,172,0.00344
170,152,0.00304
180,152,0.00304
190,196,0.00392
200,369,0.00738
220,401,0.00802
240,400,0.008
260,392,0.00784
280,395,0.0079
300,365,0.0073
320,397,0.00794
340,374,0.00748
360,424,0.00848
380,385,0.0077
400,388,0.00776
420,392,0.00784
440,376,0.00752
460,378,0.00756
480,357,0.00714
500,385,0.0077
520,394,0.00788
540,385,0.0077
560,337,0.00674
580,339,0.00678
600,466,0.00932
630,467,0.00934
660,464,0.00928
690,446,0.00892
720,431,0.00862
750,407,0.00814
780,396,0.00792
810,398,0.00796
840,372,0.00744
870,375,0.0075
900,587,0.01174
950,585,0.0117
1000,466,0.00932
1050,476,0.00952
1100,417,0.00834
1150,420,0.0084
1200,354,0.00708
1250,413,0.00826
1310,408,0.00816
1370,368,0.00736
1430,356,0.00712
1490,318,0.00636
1550,294,0.00588
1610,342,0.00684
1680,302,0.00604
1750,295,0.0059
1820,257,0.00514
1890,258,0.00516
1970,244,0.00488
2050,201,0.00402
