Bin , nEvents , Efficiencies
150,40,0.0008
160,43,0.00086
170,44,0.00088
180,49,0.00098
190,63,0.00126
200,112,0.00224
220,141,0.00282
240,158,0.00316
260,206,0.00412
280,177,0.00354
300,179,0.00358
320,222,0.00444
340,232,0.00464
360,229,0.00458
380,262,0.00524
400,299,0.00598
420,266,0.00532
440,265,0.0053
460,320,0.0064
480,345,0.0069
500,336,0.00672
520,339,0.00678
540,283,0.00566
560,337,0.00674
580,331,0.00662
600,526,0.01052
630,525,0.0105
660,541,0.01082
690,584,0.01168
720,550,0.011
750,552,0.01104
780,555,0.0111
810,550,0.011
840,525,0.0105
870,540,0.0108
900,811,0.01622
950,780,0.0156
1000,784,0.01568
1050,738,0.01476
1100,734,0.01468
1150,700,0.014
1200,627,0.01254
1250,681,0.01362
1310,613,0.01226
1370,614,0.01228
1430,564,0.01128
1490,528,0.01056
1550,460,0.0092
1610,481,0.00962
1680,375,0.0075
1750,369,0.00738
1820,310,0.0062
1890,315,0.0063
1970,270,0.0054
2050,252,0.00504
