Bin , nEvents , Efficiencies
50,83,8.3e-05
70,158,0.000158
80,259,0.000259
90,289,0.000289
100,624,0.000624
120,729,0.000729
140,678,0.000678
160,794,0.000794
180,743,0.000743
200,743,0.000743
220,790,0.00079
240,727,0.000727
260,746,0.000746
280,715,0.000715
300,721,0.000721
320,700,0.0007
340,694,0.000694
360,1359,0.001359
400,2951,0.002951
500,2520,0.00252
600,2062,0.002062
700,1653,0.001653
800,5509,0.005509
