Bin , nEvents , Efficiencies
152.41,18,0.00036
165.05,22,0.00044
178.75,22,0.00044
193.57,39,0.00078
209.63,44,0.00088
227.02,49,0.00098
245.86,77,0.00154
266.25,112,0.00224
288.34,144,0.00288
312.26,200,0.004
338.16,235,0.0047
366.21,275,0.0055
396.59,306,0.00612
429.49,402,0.00804
465.12,474,0.00948
503.71,525,0.0105
545.49,635,0.0127
590.74,715,0.0143
639.75,815,0.0163
692.82,908,0.01816
750.29,1055,0.0211
812.54,1174,0.02348
879.94,1279,0.02558
952.94,1430,0.0286
1032,1508,0.03016
1117.6,1635,0.0327
1210.3,1750,0.035
1310.7,1803,0.03606
1419.4,1876,0.03752
1537.2,1812,0.03624
1664.7,1790,0.0358
1802.8,1656,0.03312
1952.4,1582,0.03164
2114.3,1397,0.02794
2289.7,1221,0.02442
2479.7,985,0.0197
