Bin , nEvents , Efficiencies
152.41,8,0.00016
165.05,17,0.00034
178.75,12,0.00024
193.57,16,0.00032
209.63,31,0.00062
227.02,39,0.00078
245.86,49,0.00098
266.25,64,0.00128
288.34,100,0.002
312.26,101,0.00202
338.16,167,0.00334
366.21,173,0.00346
396.59,230,0.0046
429.49,291,0.00582
465.12,348,0.00696
503.71,388,0.00776
545.49,494,0.00988
590.74,538,0.01076
639.75,635,0.0127
692.82,713,0.01426
750.29,870,0.0174
812.54,973,0.01946
879.94,1076,0.02152
952.94,1117,0.02234
1032,1292,0.02584
1117.6,1387,0.02774
1210.3,1488,0.02976
1310.7,1592,0.03184
1419.4,1619,0.03238
1537.2,1614,0.03228
1664.7,1633,0.03266
1802.8,1696,0.03392
1952.4,1523,0.03046
2114.3,1430,0.0286
2289.7,1196,0.02392
2479.7,1046,0.02092
