Bin , nEvents , Efficiencies
152.41,662,0.01324
165.05,754,0.01508
178.75,878,0.01756
193.57,940,0.0188
209.63,1019,0.02038
227.02,1107,0.02214
245.86,1224,0.02448
266.25,1260,0.0252
288.34,1273,0.02546
312.26,1288,0.02576
338.16,1325,0.0265
366.21,1375,0.0275
396.59,1379,0.02758
429.49,1376,0.02752
465.12,1423,0.02846
503.71,1302,0.02604
545.49,1390,0.0278
590.74,1203,0.02406
639.75,1156,0.02312
692.82,1131,0.02262
750.29,997,0.01994
812.54,895,0.0179
879.94,814,0.01628
952.94,673,0.01346
1032,522,0.01044
1117.6,478,0.00956
1210.3,345,0.0069
1310.7,260,0.0052
1419.4,219,0.00438
1537.2,164,0.00328
1664.7,106,0.00212
1802.8,88,0.00176
1952.4,53,0.00106
2114.3,39,0.00078
2289.7,25,0.0005
2479.7,12,0.00024
