Bin , nEvents , Efficiencies
152.41,612,0.01224
165.05,720,0.0144
178.75,809,0.01618
193.57,885,0.0177
209.63,955,0.0191
227.02,1036,0.02072
245.86,1130,0.0226
266.25,1225,0.0245
288.34,1271,0.02542
312.26,1203,0.02406
338.16,1353,0.02706
366.21,1373,0.02746
396.59,1299,0.02598
429.49,1350,0.027
465.12,1356,0.02712
503.71,1321,0.02642
545.49,1260,0.0252
590.74,1246,0.02492
639.75,1194,0.02388
692.82,1143,0.02286
750.29,1068,0.02136
812.54,984,0.01968
879.94,869,0.01738
952.94,825,0.0165
1032,700,0.014
1117.6,645,0.0129
1210.3,500,0.01
1310.7,407,0.00814
1419.4,318,0.00636
1537.2,233,0.00466
1664.7,180,0.0036
1802.8,111,0.00222
1952.4,53,0.00106
2114.3,32,0.00064
2289.7,25,0.0005
2479.7,19,0.00038
