Bin , nEvents , Efficiencies
50,5,0.0001
100,8,0.00016
150,6,0.00012
200,9,0.00018
250,6,0.00012
300,11,0.00022
350,7,0.00014
400,14,0.00028
500,15,0.0003
600,70,0.0014
