Bin , nEvents , Efficiencies
50,4,8e-05
100,5,0.0001
150,3,6e-05
200,1,2e-05
250,6,0.00012
300,4,8e-05
350,5,0.0001
400,7,0.00014
500,3,6e-05
600,31,0.00062
