Bin , nEvents , Efficiencies
152.41,303,0.01212
165.05,369,0.01476
178.75,348,0.01392
193.57,436,0.01744
209.63,511,0.02044
227.02,524,0.02096
245.86,535,0.0214
266.25,587,0.02348
288.34,581,0.02324
312.26,620,0.0248
338.16,633,0.02532
366.21,675,0.027
396.59,647,0.02588
429.49,661,0.02644
465.12,681,0.02724
503.71,659,0.02636
545.49,690,0.0276
590.74,588,0.02352
639.75,607,0.02428
692.82,616,0.02464
750.29,568,0.02272
812.54,490,0.0196
879.94,457,0.01828
952.94,452,0.01808
1032,431,0.01724
1117.6,359,0.01436
1210.3,322,0.01288
1310.7,252,0.01008
1419.4,260,0.0104
1537.2,184,0.00736
1664.7,139,0.00556
1802.8,118,0.00472
1952.4,89,0.00356
2114.3,60,0.0024
2289.7,56,0.00224
2479.7,41,0.00164
