Bin , nEvents , Efficiencies
152.41,0,0
165.05,0,0
178.75,1,2e-05
193.57,0,0
209.63,0,0
227.02,1,2e-05
245.86,1,2e-05
266.25,1,2e-05
288.34,3,6e-05
312.26,3,6e-05
338.16,4,8e-05
366.21,9,0.00018
396.59,5,0.0001
429.49,10,0.0002
465.12,20,0.0004
503.71,27,0.00054
545.49,48,0.00096
590.74,52,0.00104
639.75,68,0.00136
692.82,118,0.00236
750.29,126,0.00252
812.54,195,0.0039
879.94,242,0.00484
952.94,323,0.00646
1032,348,0.00696
1117.6,455,0.0091
1210.3,495,0.0099
1310.7,575,0.0115
1419.4,673,0.01346
1537.2,830,0.0166
1664.7,962,0.01924
1802.8,1217,0.02434
1952.4,1382,0.02764
2114.3,1613,0.03226
2289.7,1786,0.03572
2479.7,2120,0.0424
