Bin , nEvents , Efficiencies
152.41,50,0.001
165.05,69,0.00138
178.75,82,0.00164
193.57,103,0.00206
209.63,137,0.00274
227.02,162,0.00324
245.86,226,0.00452
266.25,231,0.00462
288.34,252,0.00504
312.26,357,0.00714
338.16,389,0.00778
366.21,471,0.00942
396.59,553,0.01106
429.49,637,0.01274
465.12,721,0.01442
503.71,827,0.01654
545.49,1003,0.02006
590.74,1062,0.02124
639.75,1207,0.02414
692.82,1374,0.02748
750.29,1502,0.03004
812.54,1701,0.03402
879.94,1804,0.03608
952.94,1901,0.03802
1032,1997,0.03994
1117.6,2003,0.04006
1210.3,2034,0.04068
1310.7,1939,0.03878
1419.4,1855,0.0371
1537.2,1760,0.0352
1664.7,1559,0.03118
1802.8,1335,0.0267
1952.4,1114,0.02228
2114.3,889,0.01778
2289.7,665,0.0133
2479.7,522,0.01044
