Bin , nEvents , Efficiencies
150,1155,0.0231
160,980,0.0196
170,925,0.0185
180,716,0.01432
190,813,0.01626
200,1142,0.02284
220,967,0.01934
240,747,0.01494
260,706,0.01412
280,499,0.00998
300,405,0.0081
320,425,0.0085
340,274,0.00548
360,255,0.0051
380,277,0.00554
400,172,0.00344
420,194,0.00388
440,176,0.00352
460,173,0.00346
480,95,0.0019
500,185,0.0037
520,108,0.00216
540,67,0.00134
560,58,0.00116
580,83,0.00166
600,107,0.00214
630,70,0.0014
660,78,0.00156
690,94,0.00188
720,67,0.00134
750,72,0.00144
780,40,0.0008
810,35,0.0007
840,8,0.00016
870,14,0.00028
900,22,0.00044
950,25,0.0005
1000,34,0.00068
1050,13,0.00026
1100,3,6e-05
1150,11,0.00022
1200,5,0.0001
1250,9,0.00018
1310,24,0.00048
1370,7,0.00014
1430,1,2e-05
1490,0,0.0
1550,2,4e-05
1610,6,0.00012
1680,6,0.00012
1750,4,8e-05
1820,5,0.0001
1890,7,0.00014
1970,8,0.00016
2050,1,2e-05
