Bin , nEvents , Efficiencies
150,1242,0.02484
160,1061,0.02122
170,878,0.01756
180,774,0.01548
190,700,0.014
200,1201,0.02402
220,961,0.01922
240,802,0.01604
260,665,0.0133
280,529,0.01058
300,473,0.00946
320,393,0.00786
340,299,0.00598
360,285,0.0057
380,249,0.00498
400,217,0.00434
420,185,0.0037
440,171,0.00342
460,141,0.00282
480,122,0.00244
500,118,0.00236
520,109,0.00218
540,80,0.0016
560,93,0.00186
580,80,0.0016
600,109,0.00218
630,74,0.00148
660,65,0.0013
690,60,0.0012
720,43,0.00086
750,46,0.00092
780,32,0.00064
810,28,0.00056
840,26,0.00052
870,26,0.00052
900,41,0.00082
950,26,0.00052
1000,23,0.00046
1050,21,0.00042
1100,15,0.0003
1150,10,0.0002
1200,18,0.00036
1250,13,0.00026
1310,7,0.00014
1370,6,0.00012
1430,9,0.00018
1490,3,6e-05
1550,5,0.0001
1610,5,0.0001
1680,4,8e-05
1750,5,0.0001
1820,2,4e-05
1890,4,8e-05
1970,3,6e-05
2050,3,6e-05
