Bin , nEvents , Efficiencies
150,1229,0.02458
160,1106,0.02212
170,922,0.01844
180,867,0.01734
190,689,0.01378
200,1228,0.02456
220,912,0.01824
240,830,0.0166
260,655,0.0131
280,574,0.01148
300,488,0.00976
320,366,0.00732
340,350,0.007
360,278,0.00556
380,224,0.00448
400,224,0.00448
420,181,0.00362
440,183,0.00366
460,143,0.00286
480,128,0.00256
500,107,0.00214
520,94,0.00188
540,88,0.00176
560,95,0.0019
580,63,0.00126
600,93,0.00186
630,89,0.00178
660,68,0.00136
690,45,0.0009
720,55,0.0011
750,39,0.00078
780,39,0.00078
810,43,0.00086
840,35,0.0007
870,25,0.0005
900,47,0.00094
950,23,0.00046
1000,32,0.00064
1050,22,0.00044
1100,33,0.00066
1150,15,0.0003
1200,12,0.00024
1250,14,0.00028
1310,9,0.00018
1370,10,0.0002
1430,6,0.00012
1490,12,0.00024
1550,3,6e-05
1610,2,4e-05
1680,5,0.0001
1750,4,8e-05
1820,6,0.00012
1890,3,6e-05
1970,2,4e-05
2050,0,0.0
