Bin , nEvents , Efficiencies
50,15,0.0003
70,29,0.00058
80,50,0.001
90,69,0.00138
100,111,0.00222
120,90,0.0018
140,61,0.00122
160,66,0.00132
180,52,0.00104
200,35,0.0007
220,34,0.00068
240,30,0.0006
260,25,0.0005
280,19,0.00038
300,17,0.00034
320,9,0.00018
340,13,0.00026
360,26,0.00052
400,34,0.00068
500,18,0.00036
600,16,0.00032
700,4,8e-05
800,9,0.00018
