Bin , nEvents , Efficiencies
50,4,8e-05
70,17,0.00034
80,9,0.00018
90,20,0.0004
100,34,0.00068
120,39,0.00078
140,46,0.00092
160,32,0.00064
180,28,0.00056
200,28,0.00056
220,38,0.00076
240,48,0.00096
260,35,0.0007
280,31,0.00062
300,37,0.00074
320,28,0.00056
340,26,0.00052
360,64,0.00128
400,143,0.00286
500,107,0.00214
600,72,0.00144
700,57,0.00114
800,149,0.00298
