Bin , nEvents , Efficiencies
152.41,261,0.01044
165.05,293,0.01172
178.75,362,0.01448
193.57,409,0.01636
209.63,472,0.01888
227.02,442,0.01768
245.86,501,0.02004
266.25,539,0.02156
288.34,578,0.02312
312.26,532,0.02128
338.16,614,0.02456
366.21,606,0.02424
396.59,666,0.02664
429.49,689,0.02756
465.12,653,0.02612
503.71,642,0.02568
545.49,664,0.02656
590.74,651,0.02604
639.75,653,0.02612
692.82,613,0.02452
750.29,557,0.02228
812.54,559,0.02236
879.94,547,0.02188
952.94,444,0.01776
1032,408,0.01632
1117.6,384,0.01536
1210.3,353,0.01412
1310.7,281,0.01124
1419.4,274,0.01096
1537.2,203,0.00812
1664.7,191,0.00764
1802.8,138,0.00552
1952.4,103,0.00412
2114.3,90,0.0036
2289.7,54,0.00216
2479.7,46,0.00184
