Bin , nEvents , Efficiencies
152.41,277,0.01108
165.05,317,0.01268
178.75,366,0.01464
193.57,406,0.01624
209.63,416,0.01664
227.02,505,0.0202
245.86,452,0.01808
266.25,582,0.02328
288.34,603,0.02412
312.26,594,0.02376
338.16,654,0.02616
366.21,670,0.0268
396.59,648,0.02592
429.49,690,0.0276
465.12,688,0.02752
503.71,683,0.02732
545.49,745,0.0298
590.74,687,0.02748
639.75,607,0.02428
692.82,647,0.02588
750.29,565,0.0226
812.54,482,0.01928
879.94,522,0.02088
952.94,437,0.01748
1032,401,0.01604
1117.6,383,0.01532
1210.3,314,0.01256
1310.7,278,0.01112
1419.4,226,0.00904
1537.2,181,0.00724
1664.7,143,0.00572
1802.8,121,0.00484
1952.4,82,0.00328
2114.3,60,0.0024
2289.7,56,0.00224
2479.7,31,0.00124
