Bin , nEvents , Efficiencies
150,1,2e-05
160,10,0.0002
170,3,6e-05
180,9,0.00018
190,8,0.00016
200,11,0.00022
220,29,0.00058
240,29,0.00058
260,39,0.00078
280,57,0.00114
300,57,0.00114
320,64,0.00128
340,68,0.00136
360,82,0.00164
380,102,0.00204
400,108,0.00216
420,125,0.0025
440,109,0.00218
460,124,0.00248
480,115,0.0023
500,129,0.00258
520,140,0.0028
540,130,0.0026
560,153,0.00306
580,168,0.00336
600,245,0.0049
630,267,0.00534
660,267,0.00534
690,267,0.00534
720,290,0.0058
750,271,0.00542
780,286,0.00572
810,275,0.0055
840,271,0.00542
870,313,0.00626
900,544,0.01088
950,548,0.01096
1000,584,0.01168
1050,592,0.01184
1100,593,0.01186
1150,594,0.01188
1200,586,0.01172
1250,713,0.01426
1310,718,0.01436
1370,673,0.01346
1430,691,0.01382
1490,665,0.0133
1550,662,0.01324
1610,824,0.01648
1680,753,0.01506
1750,663,0.01326
1820,662,0.01324
1890,734,0.01468
1970,629,0.01258
2050,642,0.01284
