Bin , nEvents , Efficiencies
50,10,0.0004
100,13,0.00052
150,20,0.0008
200,19,0.00076
250,21,0.00084
300,11,0.00044
350,9,0.00036
400,24,0.00096
500,16,0.00064
600,31,0.00124
