Bin , nEvents , Efficiencies
150,165,0.0066
160,153,0.00612
170,146,0.00584
180,173,0.00692
190,175,0.007
200,361,0.01444
220,374,0.01496
240,366,0.01464
260,325,0.013
280,326,0.01304
300,325,0.013
320,308,0.01232
340,310,0.0124
360,281,0.01124
380,257,0.01028
400,240,0.0096
420,259,0.01036
440,262,0.01048
460,251,0.01004
480,198,0.00792
500,182,0.00728
520,207,0.00828
540,208,0.00832
560,189,0.00756
580,172,0.00688
600,269,0.01076
630,247,0.00988
660,216,0.00864
690,192,0.00768
720,205,0.0082
750,189,0.00756
780,141,0.00564
810,169,0.00676
840,155,0.0062
870,127,0.00508
900,180,0.0072
950,191,0.00764
1000,192,0.00768
1050,165,0.0066
1100,128,0.00512
1150,121,0.00484
1200,132,0.00528
1250,133,0.00532
1310,105,0.0042
1370,107,0.00428
1430,87,0.00348
1490,66,0.00264
1550,68,0.00272
1610,68,0.00272
1680,39,0.00156
1750,41,0.00164
1820,36,0.00144
1890,32,0.00128
1970,37,0.00148
2050,29,0.00116
