Bin , nEvents , Efficiencies
150,140,0.0056
160,175,0.007
170,162,0.00648
180,147,0.00588
190,201,0.00804
200,339,0.01356
220,324,0.01296
240,346,0.01384
260,340,0.0136
280,345,0.0138
300,319,0.01276
320,307,0.01228
340,330,0.0132
360,284,0.01136
380,244,0.00976
400,250,0.01
420,270,0.0108
440,244,0.00976
460,223,0.00892
480,188,0.00752
500,194,0.00776
520,193,0.00772
540,196,0.00784
560,197,0.00788
580,168,0.00672
600,238,0.00952
630,228,0.00912
660,221,0.00884
690,205,0.0082
720,185,0.0074
750,179,0.00716
780,147,0.00588
810,154,0.00616
840,129,0.00516
870,125,0.005
900,213,0.00852
950,188,0.00752
1000,171,0.00684
1050,147,0.00588
1100,133,0.00532
1150,128,0.00512
1200,106,0.00424
1250,139,0.00556
1310,99,0.00396
1370,75,0.003
1430,88,0.00352
1490,72,0.00288
1550,65,0.0026
1610,69,0.00276
1680,41,0.00164
1750,47,0.00188
1820,48,0.00192
1890,44,0.00176
1970,31,0.00124
2050,31,0.00124
