Bin , nEvents , Efficiencies
150,160,0.0064
160,172,0.00688
170,154,0.00616
180,178,0.00712
190,141,0.00564
200,352,0.01408
220,374,0.01496
240,343,0.01372
260,295,0.0118
280,302,0.01208
300,323,0.01292
320,318,0.01272
340,273,0.01092
360,291,0.01164
380,236,0.00944
400,271,0.01084
420,268,0.01072
440,226,0.00904
460,271,0.01084
480,202,0.00808
500,198,0.00792
520,202,0.00808
540,188,0.00752
560,192,0.00768
580,162,0.00648
600,261,0.01044
630,264,0.01056
660,202,0.00808
690,231,0.00924
720,176,0.00704
750,189,0.00756
780,140,0.0056
810,151,0.00604
840,133,0.00532
870,130,0.0052
900,203,0.00812
950,180,0.0072
1000,193,0.00772
1050,159,0.00636
1100,144,0.00576
1150,116,0.00464
1200,107,0.00428
1250,93,0.00372
1310,107,0.00428
1370,92,0.00368
1430,82,0.00328
1490,62,0.00248
1550,72,0.00288
1610,57,0.00228
1680,46,0.00184
1750,57,0.00228
1820,33,0.00132
1890,30,0.0012
1970,32,0.00128
2050,34,0.00136
