Bin , nEvents , Efficiencies
152.41,3,6e-05
165.05,0,0
178.75,4,8e-05
193.57,2,4e-05
209.63,7,0.00014
227.02,5,0.0001
245.86,7,0.00014
266.25,10,0.0002
288.34,20,0.0004
312.26,30,0.0006
338.16,37,0.00074
366.21,58,0.00116
396.59,65,0.0013
429.49,103,0.00206
465.12,108,0.00216
503.71,166,0.00332
545.49,203,0.00406
590.74,235,0.0047
639.75,307,0.00614
692.82,355,0.0071
750.29,373,0.00746
812.54,472,0.00944
879.94,537,0.01074
952.94,627,0.01254
1032,748,0.01496
1117.6,819,0.01638
1210.3,951,0.01902
1310.7,1050,0.021
1419.4,1233,0.02466
1537.2,1347,0.02694
1664.7,1478,0.02956
1802.8,1579,0.03158
1952.4,1707,0.03414
2114.3,1607,0.03214
2289.7,1833,0.03666
2479.7,1734,0.03468
