Bin , nEvents , Efficiencies
150,1,2e-05
200,0,0.0
250,0,0.0
300,0,0.0
350,1,2e-05
400,2,4e-05
450,0,0.0
500,0,0.0
550,4,8e-05
650,4,8e-05
