bin_HH,nEvents,Efficiencies
50,3,6e-05
70,11,0.00022
80,16,0.00032
90,10,0.0002
100,30,0.0006
120,30,0.0006
140,41,0.00082
160,27,0.00054
180,25,0.0005
200,38,0.00076
220,37,0.00074
240,46,0.00092
260,47,0.00094
280,34,0.00068
300,46,0.00092
320,36,0.00072
340,31,0.00062
360,72,0.00144
400,147,0.00294
500,114,0.00228
600,101,0.00202
700,87,0.00174
800,233,0.00466
