bin_HH,nEvents,Efficiencies
150,2,4e-05
200,3,6e-05
250,2,4e-05
300,4,8e-05
350,4,8e-05
400,0,0.0
450,3,6e-05
500,6,0.00012
550,4,8e-05
650,33,0.00066
