Bin , nEvents , Efficiencies
150,947,0.01894
160,892,0.01784
170,769,0.01538
180,675,0.0135
190,674,0.01348
200,1213,0.02426
220,1085,0.0217
240,882,0.01764
260,888,0.01776
280,739,0.01478
300,690,0.0138
320,599,0.01198
340,506,0.01012
360,491,0.00982
380,432,0.00864
400,380,0.0076
420,360,0.0072
440,295,0.0059
460,287,0.00574
480,236,0.00472
500,228,0.00456
520,204,0.00408
540,185,0.0037
560,157,0.00314
580,161,0.00322
600,241,0.00482
630,215,0.0043
660,167,0.00334
690,152,0.00304
720,141,0.00282
750,129,0.00258
780,124,0.00248
810,101,0.00202
840,100,0.002
870,76,0.00152
900,140,0.0028
950,98,0.00196
1000,72,0.00144
1050,78,0.00156
1100,54,0.00108
1150,46,0.00092
1200,47,0.00094
1250,45,0.0009
1310,51,0.00102
1370,38,0.00076
1430,26,0.00052
1490,17,0.00034
1550,17,0.00034
1610,21,0.00042
1680,21,0.00042
1750,16,0.00032
1820,4,8e-05
1890,12,0.00024
1970,9,0.00018
2050,8,0.00016
