Bin , nEvents , Efficiencies
150,922,0.01844
160,907,0.01814
170,789,0.01578
180,731,0.01462
190,698,0.01396
200,1246,0.02492
220,1045,0.0209
240,985,0.0197
260,816,0.01632
280,752,0.01504
300,696,0.01392
320,593,0.01186
340,549,0.01098
360,475,0.0095
380,444,0.00888
400,376,0.00752
420,360,0.0072
440,306,0.00612
460,269,0.00538
480,277,0.00554
500,215,0.0043
520,223,0.00446
540,192,0.00384
560,179,0.00358
580,184,0.00368
600,243,0.00486
630,191,0.00382
660,164,0.00328
690,135,0.0027
720,116,0.00232
750,130,0.0026
780,102,0.00204
810,88,0.00176
840,88,0.00176
870,70,0.0014
900,104,0.00208
950,92,0.00184
1000,66,0.00132
1050,78,0.00156
1100,42,0.00084
1150,43,0.00086
1200,34,0.00068
1250,21,0.00042
1310,20,0.0004
1370,28,0.00056
1430,24,0.00048
1490,20,0.0004
1550,15,0.0003
1610,11,0.00022
1680,8,0.00016
1750,7,0.00014
1820,8,0.00016
1890,9,0.00018
1970,8,0.00016
2050,1,2e-05
