Bin , nEvents , Efficiencies
150,902,0.01804
160,860,0.0172
170,747,0.01494
180,752,0.01504
190,677,0.01354
200,1207,0.02414
220,1068,0.02136
240,942,0.01884
260,782,0.01564
280,757,0.01514
300,610,0.0122
320,573,0.01146
340,534,0.01068
360,444,0.00888
380,446,0.00892
400,379,0.00758
420,370,0.0074
440,303,0.00606
460,273,0.00546
480,258,0.00516
500,225,0.0045
520,244,0.00488
540,213,0.00426
560,166,0.00332
580,162,0.00324
600,223,0.00446
630,179,0.00358
660,177,0.00354
690,133,0.00266
720,125,0.0025
750,107,0.00214
780,121,0.00242
810,96,0.00192
840,84,0.00168
870,78,0.00156
900,112,0.00224
950,91,0.00182
1000,96,0.00192
1050,61,0.00122
1100,33,0.00066
1150,67,0.00134
1200,45,0.0009
1250,39,0.00078
1310,31,0.00062
1370,31,0.00062
1430,23,0.00046
1490,22,0.00044
1550,20,0.0004
1610,23,0.00046
1680,15,0.0003
1750,13,0.00026
1820,8,0.00016
1890,15,0.0003
1970,8,0.00016
2050,4,8e-05
