Bin , nEvents , Efficiencies
152.41,144,0.00576
165.05,152,0.00608
178.75,201,0.00804
193.57,232,0.00928
209.63,243,0.00972
227.02,272,0.01088
245.86,283,0.01132
266.25,357,0.01428
288.34,381,0.01524
312.26,423,0.01692
338.16,461,0.01844
366.21,455,0.0182
396.59,494,0.01976
429.49,543,0.02172
465.12,519,0.02076
503.71,597,0.02388
545.49,613,0.02452
590.74,665,0.0266
639.75,639,0.02556
692.82,646,0.02584
750.29,683,0.02732
812.54,683,0.02732
879.94,714,0.02856
952.94,729,0.02916
1032,694,0.02776
1117.6,654,0.02616
1210.3,649,0.02596
1310.7,652,0.02608
1419.4,611,0.02444
1537.2,507,0.02028
1664.7,479,0.01916
1802.8,414,0.01656
1952.4,365,0.0146
2114.3,322,0.01288
2289.7,280,0.0112
2479.7,219,0.00876
