Bin , nEvents , Efficiencies
152.41,267,0.01068
165.05,291,0.01164
178.75,366,0.01464
193.57,354,0.01416
209.63,440,0.0176
227.02,468,0.01872
245.86,525,0.021
266.25,484,0.01936
288.34,545,0.0218
312.26,575,0.023
338.16,555,0.0222
366.21,642,0.02568
396.59,628,0.02512
429.49,629,0.02516
465.12,622,0.02488
503.71,638,0.02552
545.49,594,0.02376
590.74,616,0.02464
639.75,606,0.02424
692.82,542,0.02168
750.29,618,0.02472
812.54,593,0.02372
879.94,532,0.02128
952.94,520,0.0208
1032,442,0.01768
1117.6,439,0.01756
1210.3,350,0.014
1310.7,338,0.01352
1419.4,322,0.01288
1537.2,247,0.00988
1664.7,230,0.0092
1802.8,189,0.00756
1952.4,145,0.0058
2114.3,112,0.00448
2289.7,100,0.004
2479.7,75,0.003
