Bin , nEvents , Efficiencies
150,20,0.0008
200,55,0.0022
250,50,0.002
300,56,0.00224
350,43,0.00172
400,38,0.00152
450,27,0.00108
500,37,0.00148
600,49,0.00196
700,33,0.00132
800,24,0.00096
900,12,0.00048
1000,19,0.00076
1150,12,0.00048
