Bin , nEvents , Efficiencies
152.41,5,0.0002
165.05,4,0.00016
178.75,8,0.00032
193.57,12,0.00048
209.63,12,0.00048
227.02,17,0.00068
245.86,21,0.00084
266.25,34,0.00136
288.34,38,0.00152
312.26,39,0.00156
338.16,80,0.0032
366.21,70,0.0028
396.59,72,0.00288
429.49,74,0.00296
465.12,126,0.00504
503.71,145,0.0058
545.49,154,0.00616
590.74,196,0.00784
639.75,207,0.00828
692.82,270,0.0108
750.29,307,0.01228
812.54,340,0.0136
879.94,418,0.01672
952.94,476,0.01904
1032,532,0.02128
1117.6,622,0.02488
1210.3,663,0.02652
1310.7,718,0.02872
1419.4,788,0.03152
1537.2,778,0.03112
1664.7,940,0.0376
1802.8,929,0.03716
1952.4,949,0.03796
2114.3,904,0.03616
2289.7,802,0.03208
2479.7,777,0.03108
