Bin , nEvents , Efficiencies
150,1,2e-05
160,2,4e-05
170,2,4e-05
180,2,4e-05
190,1,2e-05
200,13,0.00026
220,10,0.0002
240,12,0.00024
260,20,0.0004
280,25,0.0005
300,35,0.0007
320,41,0.00082
340,68,0.00136
360,78,0.00156
380,75,0.0015
400,85,0.0017
420,93,0.00186
440,106,0.00212
460,102,0.00204
480,139,0.00278
500,140,0.0028
520,117,0.00234
540,114,0.00228
560,139,0.00278
580,144,0.00288
600,216,0.00432
630,208,0.00416
660,208,0.00416
690,228,0.00456
720,229,0.00458
750,249,0.00498
780,217,0.00434
810,254,0.00508
840,255,0.0051
870,269,0.00538
900,535,0.0107
950,504,0.01008
1000,540,0.0108
1050,587,0.01174
1100,563,0.01126
1150,585,0.0117
1200,604,0.01208
1250,659,0.01318
1310,664,0.01328
1370,724,0.01448
1430,706,0.01412
1490,750,0.015
1550,703,0.01406
1610,758,0.01516
1680,797,0.01594
1750,734,0.01468
1820,702,0.01404
1890,734,0.01468
1970,709,0.01418
2050,642,0.01284
