Bin , nEvents , Efficiencies
150,58,0.00116
200,139,0.00278
250,178,0.00356
300,134,0.00268
350,111,0.00222
400,90,0.0018
450,96,0.00192
500,163,0.00326
600,102,0.00204
700,64,0.00128
800,69,0.00138
900,44,0.00088
1000,44,0.00088
1150,42,0.00084
