Bin , nEvents , Efficiencies
50,4,8e-05
70,14,0.00028
80,28,0.00056
90,22,0.00044
100,59,0.00118
120,60,0.0012
140,56,0.00112
160,47,0.00094
180,50,0.001
200,48,0.00096
220,46,0.00092
240,37,0.00074
260,36,0.00072
280,29,0.00058
300,43,0.00086
320,39,0.00078
340,32,0.00064
360,47,0.00094
400,115,0.0023
500,87,0.00174
600,51,0.00102
700,38,0.00076
800,91,0.00182
