Bin , nEvents , Efficiencies
152.41,18,0.00036
165.05,14,0.00028
178.75,33,0.00066
193.57,39,0.00078
209.63,61,0.00122
227.02,73,0.00146
245.86,85,0.0017
266.25,116,0.00232
288.34,168,0.00336
312.26,193,0.00386
338.16,244,0.00488
366.21,275,0.0055
396.59,356,0.00712
429.49,415,0.0083
465.12,549,0.01098
503.71,554,0.01108
545.49,640,0.0128
590.74,732,0.01464
639.75,847,0.01694
692.82,920,0.0184
750.29,1072,0.02144
812.54,1152,0.02304
879.94,1282,0.02564
952.94,1436,0.02872
1032,1515,0.0303
1117.6,1631,0.03262
1210.3,1767,0.03534
1310.7,1861,0.03722
1419.4,1793,0.03586
1537.2,1781,0.03562
1664.7,1734,0.03468
1802.8,1754,0.03508
1952.4,1636,0.03272
2114.3,1377,0.02754
2289.7,1210,0.0242
2479.7,1058,0.02116
