Bin , nEvents , Efficiencies
152.41,2,4e-05
165.05,7,0.00014
178.75,10,0.0002
193.57,10,0.0002
209.63,20,0.0004
227.02,30,0.0006
245.86,34,0.00068
266.25,40,0.0008
288.34,59,0.00118
312.26,64,0.00128
338.16,94,0.00188
366.21,149,0.00298
396.59,152,0.00304
429.49,188,0.00376
465.12,244,0.00488
503.71,296,0.00592
545.49,340,0.0068
590.74,413,0.00826
639.75,447,0.00894
692.82,575,0.0115
750.29,655,0.0131
812.54,731,0.01462
879.94,822,0.01644
952.94,878,0.01756
1032,1006,0.02012
1117.6,1060,0.0212
1210.3,1269,0.02538
1310.7,1322,0.02644
1419.4,1435,0.0287
1537.2,1474,0.02948
1664.7,1488,0.02976
1802.8,1508,0.03016
1952.4,1399,0.02798
2114.3,1399,0.02798
2289.7,1228,0.02456
2479.7,1071,0.02142
