Bin , nEvents , Efficiencies
152.41,227,0.00454
165.05,306,0.00612
178.75,338,0.00676
193.57,437,0.00874
209.63,516,0.01032
227.02,584,0.01168
245.86,635,0.0127
266.25,732,0.01464
288.34,783,0.01566
312.26,822,0.01644
338.16,1012,0.02024
366.21,1011,0.02022
396.59,1178,0.02356
429.49,1245,0.0249
465.12,1264,0.02528
503.71,1399,0.02798
545.49,1390,0.0278
590.74,1488,0.02976
639.75,1625,0.0325
692.82,1617,0.03234
750.29,1552,0.03104
812.54,1690,0.0338
879.94,1615,0.0323
952.94,1540,0.0308
1032,1474,0.02948
1117.6,1485,0.0297
1210.3,1312,0.02624
1310.7,1161,0.02322
1419.4,1088,0.02176
1537.2,838,0.01676
1664.7,790,0.0158
1802.8,606,0.01212
1952.4,515,0.0103
2114.3,385,0.0077
2289.7,288,0.00576
2479.7,203,0.00406
