Bin , nEvents , Efficiencies
152.41,228,0.00456
165.05,279,0.00558
178.75,372,0.00744
193.57,398,0.00796
209.63,478,0.00956
227.02,481,0.00962
245.86,576,0.01152
266.25,675,0.0135
288.34,744,0.01488
312.26,853,0.01706
338.16,949,0.01898
366.21,965,0.0193
396.59,1099,0.02198
429.49,1175,0.0235
465.12,1214,0.02428
503.71,1302,0.02604
545.49,1414,0.02828
590.74,1504,0.03008
639.75,1504,0.03008
692.82,1635,0.0327
750.29,1592,0.03184
812.54,1633,0.03266
879.94,1603,0.03206
952.94,1559,0.03118
1032,1523,0.03046
1117.6,1477,0.02954
1210.3,1346,0.02692
1310.7,1238,0.02476
1419.4,1130,0.0226
1537.2,1035,0.0207
1664.7,863,0.01726
1802.8,736,0.01472
1952.4,571,0.01142
2114.3,457,0.00914
2289.7,341,0.00682
2479.7,280,0.0056
