Bin , nEvents , Efficiencies
150,1,4e-05
160,1,4e-05
170,2,8e-05
180,1,4e-05
190,4,0.00016
200,6,0.00024
220,8,0.00032
240,7,0.00028
260,6,0.00024
280,11,0.00044
300,15,0.0006
320,16,0.00064
340,19,0.00076
360,22,0.00088
380,29,0.00116
400,32,0.00128
420,33,0.00132
440,38,0.00152
460,40,0.0016
480,21,0.00084
500,48,0.00192
520,40,0.0016
540,42,0.00168
560,39,0.00156
580,46,0.00184
600,79,0.00316
630,82,0.00328
660,84,0.00336
690,83,0.00332
720,95,0.0038
750,91,0.00364
780,77,0.00308
810,91,0.00364
840,98,0.00392
870,132,0.00528
900,182,0.00728
950,168,0.00672
1000,188,0.00752
1050,189,0.00756
1100,196,0.00784
1150,189,0.00756
1200,197,0.00788
1250,277,0.01108
1310,264,0.01056
1370,243,0.00972
1430,249,0.00996
1490,245,0.0098
1550,270,0.0108
1610,303,0.01212
1680,281,0.01124
1750,313,0.01252
1820,281,0.01124
1890,326,0.01304
1970,309,0.01236
2050,316,0.01264
