Bin , nEvents , Efficiencies
50,15,0.0003
70,32,0.00064
80,59,0.00118
90,48,0.00096
100,152,0.00304
120,108,0.00216
140,73,0.00146
160,49,0.00098
180,32,0.00064
200,30,0.0006
220,27,0.00054
240,18,0.00036
260,9,0.00018
280,7,0.00014
300,17,0.00034
320,12,0.00024
340,12,0.00024
360,10,0.0002
400,13,0.00026
500,9,0.00018
600,3,6e-05
700,0,0
800,1,2e-05
