Bin , nEvents , Efficiencies
50,3,6e-05
70,2,4e-05
80,7,0.00014
90,13,0.00026
100,22,0.00044
120,24,0.00048
140,46,0.00092
160,34,0.00068
180,34,0.00068
200,25,0.0005
220,50,0.001
240,54,0.00108
260,50,0.001
280,36,0.00072
300,25,0.0005
320,26,0.00052
340,38,0.00076
360,49,0.00098
400,135,0.0027
500,120,0.0024
600,82,0.00164
700,78,0.00156
800,245,0.0049
