Bin , nEvents , Efficiencies
152.41,152,0.00608
165.05,189,0.00756
178.75,218,0.00872
193.57,215,0.0086
209.63,266,0.01064
227.02,312,0.01248
245.86,335,0.0134
266.25,341,0.01364
288.34,413,0.01652
312.26,464,0.01856
338.16,463,0.01852
366.21,529,0.02116
396.59,545,0.0218
429.49,602,0.02408
465.12,582,0.02328
503.71,634,0.02536
545.49,658,0.02632
590.74,645,0.0258
639.75,682,0.02728
692.82,741,0.02964
750.29,713,0.02852
812.54,693,0.02772
879.94,715,0.0286
952.94,714,0.02856
1032,707,0.02828
1117.6,602,0.02408
1210.3,636,0.02544
1310.7,608,0.02432
1419.4,534,0.02136
1537.2,491,0.01964
1664.7,452,0.01808
1802.8,347,0.01388
1952.4,347,0.01388
2114.3,275,0.011
2289.7,222,0.00888
2479.7,158,0.00632
