Bin , nEvents , Efficiencies
150,0,0
160,2,4e-05
170,1,2e-05
180,2,4e-05
190,2,4e-05
200,4,8e-05
220,11,0.00022
240,10,0.0002
260,14,0.00028
280,15,0.0003
300,14,0.00028
320,21,0.00042
340,24,0.00048
360,29,0.00058
380,46,0.00092
400,36,0.00072
420,46,0.00092
440,45,0.0009
460,58,0.00116
480,73,0.00146
500,71,0.00142
520,65,0.0013
540,84,0.00168
560,97,0.00194
580,79,0.00158
600,146,0.00292
630,161,0.00322
660,166,0.00332
690,153,0.00306
720,179,0.00358
750,158,0.00316
780,180,0.0036
810,201,0.00402
840,197,0.00394
870,189,0.00378
900,309,0.00618
950,353,0.00706
1000,360,0.0072
1050,380,0.0076
1100,427,0.00854
1150,406,0.00812
1200,389,0.00778
1250,510,0.0102
1310,468,0.00936
1370,539,0.01078
1430,517,0.01034
1490,514,0.01028
1550,557,0.01114
1610,628,0.01256
1680,647,0.01294
1750,639,0.01278
1820,622,0.01244
1890,666,0.01332
1970,686,0.01372
2050,685,0.0137
