Bin , nEvents , Efficiencies
152.41,1554,0.03108
165.05,1649,0.03298
178.75,1537,0.03074
193.57,1530,0.0306
209.63,1475,0.0295
227.02,1444,0.02888
245.86,1390,0.0278
266.25,1342,0.02684
288.34,1253,0.02506
312.26,1182,0.02364
338.16,1117,0.02234
366.21,1041,0.02082
396.59,979,0.01958
429.49,871,0.01742
465.12,801,0.01602
503.71,760,0.0152
545.49,702,0.01404
590.74,629,0.01258
639.75,536,0.01072
692.82,494,0.00988
750.29,395,0.0079
812.54,368,0.00736
879.94,319,0.00638
952.94,258,0.00516
1032,244,0.00488
1117.6,165,0.0033
1210.3,154,0.00308
1310.7,129,0.00258
1419.4,100,0.002
1537.2,58,0.00116
1664.7,69,0.00138
1802.8,48,0.00096
1952.4,30,0.0006
2114.3,24,0.00048
2289.7,7,0.00014
2479.7,10,0.0002
