Bin , nEvents , Efficiencies
152.41,1579,0.03158
165.05,1565,0.0313
178.75,1565,0.0313
193.57,1623,0.03246
209.63,1572,0.03144
227.02,1478,0.02956
245.86,1386,0.02772
266.25,1357,0.02714
288.34,1256,0.02512
312.26,1176,0.02352
338.16,1126,0.02252
366.21,996,0.01992
396.59,1006,0.02012
429.49,911,0.01822
465.12,819,0.01638
503.71,753,0.01506
545.49,684,0.01368
590.74,608,0.01216
639.75,479,0.00958
692.82,445,0.0089
750.29,384,0.00768
812.54,355,0.0071
879.94,263,0.00526
952.94,259,0.00518
1032,215,0.0043
1117.6,169,0.00338
1210.3,140,0.0028
1310.7,101,0.00202
1419.4,71,0.00142
1537.2,56,0.00112
1664.7,45,0.0009
1802.8,38,0.00076
1952.4,31,0.00062
2114.3,18,0.00036
2289.7,7,0.00014
2479.7,6,0.00012
